Date,Close,Volume,Open,High,Low
12/07/2021,90.05,6803903,89.98,90.73,89.21
12/06/2021,88.94,8398492,88.34,89.17,87.85
12/03/2021,88.24,10808740,90.35,90.79,87.723
12/02/2021,89.99,7090016,89.40,91.04,89.0001
12/01/2021,89.75,12085340,91.69,92.39,89.66
11/30/2021,90.74,23271210,93.02,93.52,90.61
11/29/2021,92.94,9552635,93.17,94.13,92.865
11/26/2021,92.33,4519322,92.89,94.08,92.07
11/24/2021,93.58,10908550,92.23,93.70,92.15
11/23/2021,92.94,8905642,94.16,94.29,92.26
11/22/2021,94.61,6489341,93.73,95.67,93.41
11/19/2021,93.97,8938025,94.81,96.96,93.94
11/18/2021,94.66,5727254,95.15,95.33,93.50
11/17/2021,95.33,6257596,95.76,96.135,94.82
11/16/2021,95.61,7392924,94.14,96.37,94.02
11/15/2021,94.02,5700925,93.82,94.25,92.92
11/12/2021,93.54,6435453,94.29,94.47,93.43
11/11/2021,94.04,3620667,94.11,94.76,93.80
11/10/2021,93.83,5828755,94.10,94.85,93.355
11/09/2021,94.59,6102570,95.11,95.61,94.055
11/08/2021,95.14,5056415,95.25,95.25,94.31
11/05/2021,94.95,6160237,96.20,96.55,94.10
11/04/2021,95.63,5857745,96.23,96.61,95.32
11/03/2021,96.15,5746432,96.50,96.87,94.7471
11/02/2021,95.87,6229796,93.73,95.915,93.50
11/01/2021,94.38,7327599,96.00,96.03,93.91
10/29/2021,95.94,7578628,95.79,96.97,95.46
10/28/2021,96.23,5177185,96.65,97.70,95.93
10/27/2021,96.03,5941450,96.81,97.30,96.00
10/26/2021,96.98,7089655,98.30,98.56,96.94
10/25/2021,97.89,5083106,98.44,98.95,97.55
10/22/2021,98.25,6819582,96.29,98.27,96.22
10/21/2021,96.30,6224679,96.57,96.83,95.71
10/20/2021,96.64,6574073,97.27,97.9697,96.25
10/19/2021,97.06,5616545,97.00,97.2799,96.32
10/18/2021,96.51,7344106,95.50,96.65,95.10
10/15/2021,95.33,7423125,95.09,96.04,94.73
10/14/2021,95.28,7911808,96.80,97.35,94.37
10/13/2021,96.40,9461742,96.10,96.99,95.95
10/12/2021,95.57,9964109,95.83,96.52,95.26
10/11/2021,95.29,12959280,94.29,96.80,94.20
10/08/2021,94.39,13202330,92.38,95.02,92.11
10/07/2021,92.31,9124444,91.71,92.88,91.65
10/06/2021,91.34,10268250,90.42,91.50,89.65
10/05/2021,91.49,9788585,89.35,91.97,89.1682
10/04/2021,89.26,10853860,89.48,90.4336,88.96
10/01/2021,89.74,13320920,87.76,90.265,87.595
09/30/2021,87.13,15651920,91.25,91.58,87.12
09/29/2021,91.25,12007330,91.15,92.08,91.00
09/28/2021,90.49,15041760,90.64,92.27,90.0514
09/27/2021,91.04,11532970,89.78,91.305,89.15
09/24/2021,89.94,7617784,89.27,90.06,88.94
09/23/2021,89.42,9720231,88.94,90.06,88.66
09/22/2021,88.44,9908007,87.615,89.00,87.24
09/21/2021,86.92,11124700,86.74,87.66,86.12
09/20/2021,86.17,13897720,85.03,87.41,84.93
09/17/2021,86.39,58069780,86.205,87.57,85.95
09/16/2021,87.25,12410530,87.67,87.97,86.19
09/15/2021,87.73,14951100,86.55,88.36,86.17
09/14/2021,86.39,22714210,86.19,86.95,84.73
09/13/2021,88.89,18883410,90.12,90.51,88.23
09/10/2021,89.68,10547390,89.65,90.55,89.51
09/09/2021,89.54,11034730,89.60,90.83,89.41
09/08/2021,89.47,8851215,88.14,89.60,87.97
09/07/2021,88.72,11046160,90.04,90.67,88.54
09/03/2021,90.00,8457134,89.34,90.4757,89.30
09/02/2021,89.80,7717680,90.17,90.50,89.41
09/01/2021,89.95,8208004,89.26,90.17,88.87
08/31/2021,89.13,8113258,89.45,89.50,88.49
08/30/2021,89.45,5356951,89.46,89.9814,89.30
08/27/2021,89.35,5426758,88.79,89.52,88.61
08/26/2021,88.72,9093352,88.81,89.18,88.46
08/25/2021,88.62,5748627,88.55,88.90,88.05
08/24/2021,88.55,6320123,89.21,89.65,88.47
08/23/2021,89.12,7147300,89.49,89.569,88.71
08/20/2021,88.94,8716473,88.80,89.40,88.30
08/19/2021,88.71,8099673,88.29,89.39,88.2313
08/18/2021,88.94,7666310,90.49,91.045,88.86
08/17/2021,90.95,6738472,90.99,91.775,90.3669
08/16/2021,90.82,7123782,89.86,90.84,89.5401
08/13/2021,90.38,6640448,90.62,91.34,89.95
08/12/2021,89.81,5687319,89.11,89.98,88.67
08/11/2021,89.63,8009834,89.90,90.42,89.51
08/10/2021,89.64,5473399,89.10,90.115,88.93
08/09/2021,89.90,5798690,89.46,90.47,89.10
08/06/2021,89.52,6513914,89.24,89.88,88.82
08/05/2021,89.43,8231282,90.18,90.52,88.755
08/04/2021,90.05,7509939,89.79,90.09,89.28
08/03/2021,89.74,9889768,87.88,90.165,87.81
08/02/2021,87.60,5579320,87.73,87.93,87.09
07/30/2021,87.14,7962771,87.41,88.15,86.87
07/29/2021,87.63,6201421,87.68,88.26,87.325
07/28/2021,87.18,6397023,87.90,87.945,87.12
07/27/2021,87.80,8465196,87.76,88.60,87.12
07/26/2021,87.86,10454090,87.44,88.10,86.67
07/23/2021,87.69,12680900,90.99,91.20,87.115
07/22/2021,90.69,13639260,90.00,91.14,89.68
07/21/2021,89.69,13108090,88.89,90.245,88.455
07/20/2021,88.66,12813860,87.10,89.05,87.02
07/19/2021,86.98,15619870,86.91,87.87,86.185
07/16/2021,87.49,14617490,86.75,88.475,86.52
07/15/2021,86.24,18306280,88.10,88.77,85.51
07/14/2021,88.28,13330550,87.08,88.67,86.66
07/13/2021,87.07,12789250,86.70,87.93,86.53
07/12/2021,87.08,16076790,87.53,88.85,86.97
07/09/2021,87.76,15685340,85.88,88.40,85.78
07/08/2021,85.59,16383270,85.02,86.89,84.655
07/07/2021,86.09,20976640,83.17,87.17,82.96
07/06/2021,83.08,14200380,81.60,83.63,81.36
07/02/2021,81.82,15258430,79.45,82.26,79.35
07/01/2021,79.54,13108050,77.98,79.62,77.91
06/30/2021,77.84,7899840,77.59,78.21,77.58
06/29/2021,78.10,5392865,78.54,78.59,77.82
06/28/2021,78.50,5605358,78.49,78.965,78.33
06/25/2021,78.46,12845040,78.03,78.61,77.563
06/24/2021,77.74,9623990,78.65,78.96,77.605
06/23/2021,78.10,7295957,78.76,78.87,78.06
06/22/2021,78.68,9845790,78.06,79.19,77.66
06/21/2021,77.99,8924329,76.61,78.10,76.55
06/18/2021,76.23,22521190,76.90,76.91,75.975
06/17/2021,77.56,14836060,76.99,77.74,76.56
06/16/2021,77.08,36560610,77.99,78.55,75.90
06/15/2021,81.64,17298050,82.00,82.51,81.35
06/14/2021,82.62,10173180,83.00,83.10,82.13
06/11/2021,82.90,11066520,81.98,83.24,81.84
06/10/2021,82.30,16680780,84.16,84.46,81.71
06/09/2021,84.52,9720292,84.60,84.83,84.03
06/08/2021,84.61,10726820,84.03,85.03,83.995
06/07/2021,83.94,10445620,82.94,84.25,82.85
06/04/2021,82.89,14502890,81.415,83.96,81.37
06/03/2021,81.09,12038730,79.80,81.46,79.65
06/02/2021,80.27,12249540,79.70,80.93,79.51
06/01/2021,79.57,10485640,79.58,79.83,78.48
05/28/2021,78.74,6929875,78.95,79.36,78.67
05/27/2021,78.98,12867810,79.50,80.05,78.84
05/26/2021,79.26,12851070,78.59,79.37,78.551
05/25/2021,78.83,7160582,79.615,79.68,78.65
05/24/2021,79.38,7044732,79.49,79.876,79.14
05/21/2021,79.03,8628957,79.19,79.85,78.98
05/20/2021,78.72,8802676,78.95,79.32,78.68
05/19/2021,78.74,8165040,77.81,78.77,77.55
05/18/2021,78.69,6643073,78.99,79.47,78.39
05/17/2021,79.08,6636995,78.88,79.53,78.85
05/14/2021,78.89,9033402,78.12,79.05,78.12
05/13/2021,78.14,11399490,77.53,78.44,76.88
05/12/2021,76.75,12302580,77.57,78.19,76.53
05/11/2021,77.69,12980390,79.75,79.90,77.2514
05/10/2021,80.15,17356660,78.77,80.7233,78.60
05/07/2021,80.40,14073450,79.81,80.54,78.58
05/06/2021,79.74,14089720,79.18,79.961,78.56
05/05/2021,79.19,8720347,78.97,79.83,78.72
05/04/2021,78.53,15316550,77.07,78.70,76.93
05/03/2021,77.33,15319640,76.28,77.48,76.08
04/30/2021,75.79,7825321,75.56,75.92,75.19
04/29/2021,75.87,7940387,75.38,75.90,74.64
04/28/2021,74.77,6107809,75.16,75.27,74.66
04/27/2021,75.22,9300188,74.39,75.425,74.22
04/26/2021,74.50,9402153,74.97,75.04,74.2031
04/23/2021,74.97,10665760,74.29,75.00,73.85
04/22/2021,74.87,16769290,76.11,76.48,74.745
04/21/2021,76.66,18672800,78.79,79.34,76.53
04/20/2021,79.24,12562250,78.70,79.42,78.65
04/19/2021,78.75,19967190,78.81,80.21,78.34
04/16/2021,78.95,13334090,78.31,79.34,77.86
04/15/2021,78.29,13604190,77.00,78.55,76.83
04/14/2021,76.82,12730820,77.04,77.365,76.51
04/13/2021,76.67,13142450,76.16,77.01,75.90
04/12/2021,76.12,10634900,75.25,76.185,75.20
04/09/2021,75.58,13285730,75.35,75.69,74.90
04/08/2021,75.28,13507960,74.27,75.53,74.15
04/07/2021,74.07,12356770,73.60,74.18,73.45
04/06/2021,74.28,14699810,73.62,74.65,73.16
04/05/2021,74.16,25010150,72.19,74.895,72.06
04/01/2021,71.81,13228750,70.46,71.83,70.335
03/31/2021,70.17,9971736,70.70,71.10,69.91
03/30/2021,70.55,12000180,70.83,71.05,69.95
03/29/2021,71.13,15183700,70.21,72.33,70.17
03/26/2021,70.25,12617300,68.57,70.37,68.28
03/25/2021,68.63,14844720,66.96,68.73,66.76
03/24/2021,66.83,11391120,67.11,67.405,66.74
03/23/2021,67.27,12390140,66.33,67.94,66.33
03/22/2021,66.32,10263670,66.22,66.52,65.86
03/19/2021,66.26,30963640,66.79,66.835,65.955
03/18/2021,66.74,13751420,66.47,67.005,66.09
03/17/2021,66.22,11892390,66.80,66.85,66.16
03/16/2021,66.85,14512510,68.00,68.07,66.68
03/15/2021,67.73,8921150,66.95,67.78,66.90
03/12/2021,67.16,11606330,66.96,67.87,66.45
03/11/2021,67.41,38095370,67.65,68.10,65.43
03/10/2021,72.12,21378580,73.50,73.62,71.50
03/09/2021,72.64,17296380,72.40,73.22,72.00
03/08/2021,72.16,23300490,70.47,72.935,70.10
03/05/2021,69.97,34211450,67.3101,71.72,67.3101
03/04/2021,65.61,19951120,66.675,67.31,65.31
03/03/2021,66.91,15827620,66.25,67.54,66.20
03/02/2021,66.66,13282030,66.15,67.42,66.00
03/01/2021,66.17,11758870,64.95,66.73,64.77
02/26/2021,64.51,20512570,65.54,66.28,64.50
02/25/2021,65.30,15356110,64.64,66.36,64.585
02/24/2021,64.70,10609340,64.49,65.15,64.08
02/23/2021,64.50,18175420,64.42,65.22,64.05
02/22/2021,64.45,20940320,62.85,64.9697,62.28
02/19/2021,61.13,10905120,62.26,62.36,61.075
02/18/2021,62.07,6262831,61.81,62.205,61.66
02/17/2021,62.09,6245136,61.83,62.15,61.36
