Date,Close,Volume,Open,High,Low
09/18/2024,4028.30,136051,4050.00,4073.84,4018.51
09/17/2024,4042.43,174046,4000.00,4047.49,3985.00
09/16/2024,3979.00,180490,3950.00,3999.5099,3930.00
09/13/2024,3932.59,159697,3896.00,3938.65,3894.51
09/12/2024,3870.70,186183,3834.37,3895.49,3813.88
09/11/2024,3827.47,245441,3836.00,3836.00,3719.34
09/10/2024,3834.82,174905,3818.36,3837.43,3777.84
09/09/2024,3802.89,241120,3749.52,3809.02,3718.58
09/06/2024,3731.35,283139,3777.14,3794.34,3700.97
09/05/2024,3781.88,212307,3754.29,3789.905,3732.285
09/04/2024,3799.21,219636,3776.16,3808.58,3769.485
09/03/2024,3813.78,276794,3876.01,3905.43,3798.21
08/30/2024,3909.23,239635,3930.10,3940.25,3885.70
08/29/2024,3890.81,224056,3915.00,3929.766,3882.28
08/28/2024,3898.24,232243,3878.00,3911.57,3860.33
08/27/2024,3881.45,236426,3798.52,3901.575,3798.52
08/26/2024,3797.89,219260,3842.00,3858.32,3784.75
08/23/2024,3830.58,223343,3779.28,3853.225,3759.43
08/22/2024,3768.09,173939,3752.42,3791.17,3752.42
08/21/2024,3738.00,261612,3702.50,3745.035,3683.14
08/20/2024,3702.50,176127,3692.15,3719.51,3665.5375
08/19/2024,3702.01,198228,3616.52,3705.79,3610.44
08/16/2024,3618.86,196411,3634.67,3636.55,3592.28
08/15/2024,3634.67,201779,3620.00,3653.955,3607.24
08/14/2024,3572.58,190043,3572.00,3610.27,3557.6383
08/13/2024,3567.76,263282,3484.96,3572.25,3472.495
08/12/2024,3439.18,212829,3442.41,3471.47,3399.27
08/09/2024,3443.05,251858,3394.85,3456.00,3394.85
08/08/2024,3394.85,377345,3316.07,3409.58,3307.8953
08/07/2024,3305.62,419914,3402.65,3472.34,3291.80
08/06/2024,3417.08,429256,3415.00,3490.78,3386.49
08/05/2024,3383.43,665353,3205.00,3387.352,3180.00
08/02/2024,3328.13,801623,3311.59,3465.56,3291.05
08/01/2024,3664.18,551914,3716.23,3748.4099,3631.43
07/31/2024,3715.01,393184,3776.00,3776.00,3700.12
07/30/2024,3720.99,219838,3752.11,3791.44,3683.75
07/29/2024,3755.13,224697,3735.10,3799.63,3715.28
07/26/2024,3700.99,233994,3698.54,3714.235,3659.15
07/25/2024,3659.88,482536,3786.00,3786.00,3643.045
07/24/2024,3805.78,322139,3880.00,3891.0699,3800.00
07/23/2024,3919.20,208683,3907.00,3945.39,3901.63
07/22/2024,3909.40,254662,3976.00,3984.64,3905.00
07/19/2024,3967.25,160086,3938.09,3976.98,3930.56
07/18/2024,3930.56,189770,4002.14,4022.74,3905.15
07/17/2024,3989.64,226819,4102.08,4108.71,3989.31
07/16/2024,4119.09,144394,4117.00,4144.32,4110.64
07/15/2024,4088.00,145512,4034.62,4100.00,4013.26
07/12/2024,4026.43,197592,3950.00,4051.685,3950.00
07/11/2024,3936.41,229418,3998.99,3998.99,3926.13
07/10/2024,3990.05,159095,3980.12,3990.89,3950.00
07/09/2024,3977.48,150985,4004.83,4020.235,3973.90
07/08/2024,3984.63,159576,3932.81,4002.80,3914.04
07/05/2024,3930.15,201774,3936.98,3939.7599,3905.00
07/03/2024,3916.89,79413,3912.51,3936.97,3901.945
07/02/2024,3916.21,196246,3876.81,3922.38,3876.81
07/01/2024,3884.88,231238,3977.35,3977.35,3869.76
06/28/2024,3961.50,321265,3994.00,4031.67,3951.00
06/27/2024,4009.40,168456,4040.00,4040.00,4000.00
06/26/2024,3982.38,175071,3988.18,4008.19,3971.14
06/25/2024,4014.38,150104,4016.87,4033.00,3986.00
06/24/2024,3981.20,161977,3989.11,4018.09,3960.00
06/21/2024,3989.10,498275,3982.59,3992.68,3940.75
06/20/2024,3972.08,212064,3995.00,4004.4025,3961.275
06/18/2024,3973.18,179880,3957.71,3989.12,3937.44
06/17/2024,3953.07,180148,3878.75,3957.98,3854.51
06/14/2024,3859.10,143721,3837.01,3863.11,3814.095
06/13/2024,3856.14,153760,3850.00,3866.17,3820.465
06/12/2024,3876.41,256520,3807.00,3911.69,3807.00
06/11/2024,3788.70,219282,3772.98,3819.8899,3762.72
06/10/2024,3788.72,226783,3805.55,3805.55,3746.68
06/07/2024,3813.09,161377,3787.28,3820.24,3770.00
06/06/2024,3810.06,146448,3831.04,3854.89,3800.00
06/05/2024,3831.04,142583,3809.06,3838.00,3753.915
06/04/2024,3801.36,162694,3772.50,3823.76,3768.91
06/03/2024,3763.64,229912,3776.35,3784.43,3713.89
05/31/2024,3776.35,353098,3747.00,3783.52,3711.85
05/30/2024,3754.62,210167,3745.59,3766.95,3704.57
05/29/2024,3734.29,255611,3751.00,3776.06,3726.72
05/28/2024,3790.12,170668,3796.55,3815.00,3764.70
05/24/2024,3795.35,151814,3760.00,3807.06,3754.92
05/23/2024,3752.68,218731,3850.00,3850.00,3731.785
05/22/2024,3825.10,203372,3830.00,3853.00,3798.215
05/21/2024,3822.34,224153,3772.21,3827.82,3749.11
05/20/2024,3768.62,219936,3703.98,3773.34,3694.26
05/17/2024,3708.35,198416,3758.24,3758.24,3690.51
05/16/2024,3735.01,198351,3792.53,3797.02,3735.01
05/15/2024,3792.53,192495,3783.27,3796.8722,3749.1987
05/14/2024,3772.85,210776,3729.57,3778.67,3729.00
05/13/2024,3745.00,238428,3800.75,3807.80,3717.48
05/10/2024,3805.75,282987,3783.45,3811.57,3775.42
05/09/2024,3780.03,437135,3640.00,3800.92,3640.00
05/08/2024,3660.00,273358,3603.80,3663.60,3573.0001
05/07/2024,3605.41,266371,3580.75,3623.06,3550.01
05/06/2024,3598.41,349992,3618.72,3618.72,3520.93
05/03/2024,3577.38,534715,3700.00,3748.21,3566.91
05/02/2024,3472.91,454174,3440.00,3487.9099,3393.95
05/01/2024,3415.64,226212,3437.25,3485.11,3405.23
04/30/2024,3452.03,232261,3512.79,3516.1375,3444.23
04/29/2024,3514.80,146490,3521.08,3532.07,3487.24
04/26/2024,3521.08,146026,3484.23,3541.87,3484.23
04/25/2024,3502.48,142949,3522.72,3525.00,3466.27
04/24/2024,3517.52,155900,3505.25,3571.11,3505.25
04/23/2024,3533.99,152220,3468.22,3546.90,3468.22
04/22/2024,3463.00,202419,3441.12,3492.52,3424.515
04/19/2024,3414.82,218821,3460.51,3478.185,3405.1565
04/18/2024,3430.14,156720,3470.00,3485.16,3424.14
04/17/2024,3443.91,170865,3472.98,3493.4079,3430.57
04/16/2024,3467.77,223317,3470.53,3497.47,3450.785
04/15/2024,3485.63,207636,3583.07,3625.225,3480.98
04/12/2024,3531.80,240962,3579.37,3598.575,3501.50
04/11/2024,3637.87,174495,3576.92,3656.81,3568.05
04/10/2024,3586.13,180985,3572.57,3617.34,3546.93
04/09/2024,3581.48,158055,3610.00,3614.22,3530.84
04/08/2024,3601.17,165659,3589.88,3634.25,3589.15
04/05/2024,3601.90,258504,3530.00,3610.48,3530.00
04/04/2024,3521.93,322745,3658.00,3671.48,3518.30
04/03/2024,3632.38,255038,3599.00,3646.11,3595.42
04/02/2024,3566.09,257167,3518.60,3585.07,3518.60
04/01/2024,3568.87,227670,3651.03,3654.85,3548.00
03/28/2024,3627.88,274096,3690.00,3694.64,3618.40
03/27/2024,3673.50,209236,3677.94,3711.43,3656.14
03/26/2024,3661.08,274874,3649.00,3688.91,3640.6042
03/25/2024,3626.94,166649,3608.44,3629.83,3569.50
03/22/2024,3624.73,205423,3624.97,3646.1199,3604.46
03/21/2024,3647.81,304480,3615.29,3660.19,3586.66
03/20/2024,3578.49,430452,3510.08,3623.00,3500.01
03/19/2024,3505.98,187748,3454.11,3510.19,3445.02
03/18/2024,3450.93,230996,3466.52,3470.00,3426.31
03/15/2024,3413.98,771176,3498.29,3501.00,3409.01
03/14/2024,3511.56,347984,3550.00,3550.00,3500.28
03/13/2024,3500.00,232567,3500.00,3519.72,3482.23
03/12/2024,3500.00,188473,3522.27,3543.44,3497.54
03/11/2024,3502.74,235480,3477.76,3546.015,3476.48
03/08/2024,3485.70,305407,3476.98,3510.00,3450.62
03/07/2024,3477.76,270750,3433.50,3484.10,3408.92
03/06/2024,3428.03,236507,3433.00,3447.46,3398.97
03/05/2024,3430.25,287508,3452.00,3473.31,3415.685
03/04/2024,3461.40,270932,3461.79,3502.23,3452.50
03/01/2024,3499.73,348526,3482.55,3511.72,3454.16
02/29/2024,3468.83,480863,3505.69,3514.9999,3451.49
02/28/2024,3495.63,339601,3478.12,3507.36,3460.00
02/27/2024,3478.12,393033,3516.31,3533.72,3463.37
02/26/2024,3499.75,433414,3559.36,3586.20,3497.59
02/23/2024,3505.96,958463,3698.30,3698.30,3491.325
02/22/2024,3901.99,473969,3804.08,3918.00,3774.87
02/21/2024,3741.13,229502,3716.56,3752.78,3709.57
02/20/2024,3700.86,254940,3709.00,3730.17,3688.56
02/16/2024,3716.84,209708,3754.20,3756.18,3708.97
02/15/2024,3750.66,297468,3752.64,3762.73,3711.83
02/14/2024,3738.31,253719,3741.21,3770.21,3695.00
02/13/2024,3747.61,264129,3745.00,3787.79,3702.12
02/12/2024,3790.23,247311,3757.11,3827.00,3749.66
02/09/2024,3758.18,398963,3700.00,3761.88,3663.01
02/08/2024,3840.22,376525,3750.00,3844.76,3725.95
02/07/2024,3708.92,284887,3650.10,3745.46,3646.3153
02/06/2024,3644.94,277027,3635.00,3660.20,3605.425
02/05/2024,3625.00,230877,3541.00,3628.69,3535.41
02/02/2024,3561.39,197612,3538.95,3583.425,3511.50
02/01/2024,3558.45,196495,3592.25,3599.56,3511.70
01/31/2024,3507.47,186417,3530.00,3553.71,3501.0796
01/30/2024,3555.15,185602,3526.00,3575.48,3524.70
01/29/2024,3553.88,219530,3522.50,3564.14,3496.78
01/26/2024,3519.60,209646,3495.94,3536.70,3480.00
01/25/2024,3503.25,278187,3519.99,3540.265,3491.46
01/24/2024,3496.75,260979,3500.00,3522.55,3476.50
01/23/2024,3490.62,238177,3523.25,3530.9999,3486.05
01/22/2024,3506.02,456444,3653.07,3669.6599,3480.61
01/19/2024,3616.51,235099,3561.89,3622.59,3551.505
01/18/2024,3528.81,223176,3498.00,3540.535,3481.545
01/17/2024,3489.90,182434,3496.74,3510.84,3461.55
01/16/2024,3503.70,173234,3497.80,3510.00,3466.65
01/12/2024,3502.40,167231,3572.19,3576.73,3498.92
01/11/2024,3552.28,167571,3502.55,3552.95,3485.96
01/10/2024,3521.15,148586,3493.73,3537.75,3493.73
01/09/2024,3489.23,224372,3441.00,3490.50,3441.00
01/08/2024,3462.84,264743,3411.63,3465.00,3406.82
01/05/2024,3408.14,321784,3419.76,3449.495,3394.26
01/04/2024,3419.94,176663,3400.00,3448.67,3384.0998
01/03/2024,3409.27,327430,3462.52,3480.68,3405.03
01/02/2024,3480.56,333416,3520.00,3531.99,3464.7201
12/29/2023,3547.22,164548,3557.18,3574.91,3530.23
12/28/2023,3550.47,139730,3556.08,3562.685,3540.18
12/27/2023,3534.64,168989,3580.62,3580.62,3529.20
12/26/2023,3566.65,197745,3527.47,3574.31,3525.29
12/22/2023,3535.70,254953,3520.00,3564.46,3520.00
12/21/2023,3519.55,218060,3481.97,3524.12,3481.97
12/20/2023,3469.21,315908,3536.09,3542.13,3463.78
12/19/2023,3515.29,216374,3487.55,3529.39,3478.93
12/18/2023,3470.53,202014,3483.88,3490.00,3460.45
12/15/2023,3479.12,904470,3441.89,3495.00,3435.255
12/14/2023,3440.30,275438,3453.90,3494.98,3418.50
12/13/2023,3424.22,219981,3414.25,3433.40,3380.12
12/12/2023,3402.50,242998,3359.95,3404.89,3348.555
12/11/2023,3346.71,330680,3287.65,3385.30,3287.65
12/08/2023,3275.00,244872,3220.96,3277.425,3220.96
12/07/2023,3238.27,279335,3178.22,3240.335,3177.155
12/06/2023,3150.00,189121,3180.27,3188.81,3127.3101
12/05/2023,3148.01,183721,3104.48,3160.00,3104.48
12/04/2023,3134.48,235846,3147.43,3187.75,3115.555
12/01/2023,3159.56,205072,3125.29,3179.29,3099.055
11/30/2023,3125.70,255709,3128.40,3128.40,3079.495
11/29/2023,3126.29,155829,3152.55,3174.00,3104.06
11/28/2023,3141.91,180152,3136.27,3147.83,3120.555
11/27/2023,3130.80,253294,3099.01,3142.86,3090.00
11/24/2023,3115.59,117019,3137.17,3137.17,3106.75
11/22/2023,3130.00,192671,3166.42,3168.78,3129.96
11/21/2023,3145.05,184245,3156.00,3171.00,3141.605
11/20/2023,3157.94,227127,3141.88,3168.96,3133.96
11/17/2023,3135.25,212387,3154.95,3154.95,3103.39
11/16/2023,3128.85,259015,3114.18,3160.79,3102.24
11/15/2023,3120.82,284319,3197.00,3207.32,3117.29
11/14/2023,3173.50,298794,3165.76,3181.28,3145.34
11/13/2023,3119.21,241458,3077.52,3146.30,3076.545
11/10/2023,3074.23,226374,3023.02,3080.385,3012.9787
11/09/2023,3010.26,205973,3031.28,3033.33,2998.52
11/08/2023,3020.34,235112,3035.00,3040.72,3003.87
11/07/2023,3011.90,308446,2971.43,3035.21,2963.755
11/06/2023,2971.43,478995,2888.56,3002.38,2888.45
11/03/2023,2858.75,580484,2780.00,2868.97,2762.44
11/02/2023,2838.62,504922,2807.01,2843.96,2756.39
11/01/2023,2766.23,310640,2803.00,2813.1299,2756.125
10/31/2023,2789.56,218323,2798.77,2803.91,2765.02
10/30/2023,2788.25,209891,2768.22,2812.91,2766.65
10/27/2023,2746.16,209810,2747.44,2784.59,2737.26
10/26/2023,2742.69,289158,2795.55,2818.72,2733.04
10/25/2023,2812.92,235478,2822.62,2851.52,2806.87
10/24/2023,2835.37,188628,2836.95,2858.90,2817.24
10/23/2023,2819.54,266771,2753.76,2841.46,2742.00
10/20/2023,2756.64,313762,2779.80,2793.14,2747.005
10/19/2023,2785.20,436323,2836.94,2837.41,2769.375
10/18/2023,2850.24,456464,2945.79,2950.01,2841.97
10/17/2023,2978.40,212408,2973.85,3001.42,2960.545
10/16/2023,2966.47,237769,2973.70,3000.14,2961.165
10/13/2023,2950.08,273205,3042.81,3067.4699,2945.09
10/12/2023,3049.00,171676,3067.56,3086.26,3028.92
10/11/2023,3071.95,145206,3083.00,3094.99,3039.47
10/10/2023,3060.40,220471,3019.51,3083.96,3015.11
10/09/2023,3009.72,242519,3021.43,3021.43,2934.45
10/06/2023,3049.44,205638,2997.49,3054.565,2997.49
10/05/2023,3018.76,181981,3039.01,3046.02,2990.16
10/04/2023,3046.47,186235,3014.74,3059.35,3011.52
10/03/2023,3010.79,228288,3055.00,3087.42,2996.95
10/02/2023,3093.76,160725,3071.80,3112.53,3066.8701
09/29/2023,3083.95,252390,3121.35,3136.95,3067.805
09/28/2023,3104.83,270458,3082.66,3117.18,3061.68
09/27/2023,3082.66,178404,3068.32,3101.03,3050.35
09/26/2023,3060.58,216908,3080.00,3093.325,3040.34
09/25/2023,3097.91,195268,3023.30,3104.48,3015.00
09/22/2023,3062.54,236320,3045.00,3096.68,3036.87
09/21/2023,3036.27,267325,3041.09,3050.775,3014.55
09/20/2023,3068.91,182470,3134.91,3134.91,3067.93
09/19/2023,3112.75,281474,3131.98,3140.73,3091.11
09/18/2023,3158.33,211560,3154.00,3203.18,3145.06
09/15/2023,3160.15,857599,3200.75,3217.38,3144.27
09/14/2023,3197.56,306328,3168.74,3226.57,3126.7275
09/13/2023,3115.64,250885,3167.22,3173.7955,3109.83
09/12/2023,3173.43,165236,3164.19,3201.95,3150.76
09/11/2023,3182.68,177957,3151.89,3186.79,3144.77
09/08/2023,3143.10,164419,3115.00,3147.94,3108.00
09/07/2023,3103.45,242929,3110.74,3121.74,3067.91
09/06/2023,3141.21,232807,3123.33,3158.58,3115.24
09/05/2023,3144.64,262073,3089.63,3160.64,3089.63
09/01/2023,3114.89,197819,3135.47,3135.47,3092.94
08/31/2023,3105.03,230153,3124.72,3140.31,3090.00
08/30/2023,3130.59,164042,3098.28,3148.9799,3098.28
08/29/2023,3110.86,167996,3060.75,3119.7399,3060.00
08/28/2023,3069.61,140891,3066.41,3084.06,3057.105
08/25/2023,3042.51,197539,3026.39,3052.17,3008.0501
08/24/2023,3026.39,226328,3086.94,3109.98,3021.25
08/23/2023,3098.56,187202,3065.77,3130.66,3065.77
08/22/2023,3073.89,186903,3056.59,3086.34,3053.03
08/21/2023,3052.00,234587,3067.07,3074.31,3019.27
08/18/2023,3058.43,464190,3058.84,3082.78,3034.58
08/17/2023,3112.06,294887,3203.20,3207.5399,3107.94
08/16/2023,3195.35,160210,3183.29,3226.6199,3181.43
08/15/2023,3200.56,162924,3224.51,3228.85,3195.055
08/14/2023,3234.33,156831,3200.00,3236.94,3180.49
08/11/2023,3206.23,214645,3198.38,3217.47,3167.73
08/10/2023,3223.19,259697,3215.00,3251.7094,3204.99
08/09/2023,3204.66,298081,3251.47,3251.47,3188.595
08/08/2023,3225.97,332036,3192.59,3239.905,3170.38
08/07/2023,3243.01,512340,3084.55,3246.79,3079.50
08/04/2023,3063.16,975166,3155.00,3166.76,2950.01
08/03/2023,2839.91,658534,2814.98,2849.9999,2794.36
08/02/2023,2884.92,283738,2890.00,2910.06,2870.00
08/01/2023,2914.31,305095,2942.20,2951.22,2913.87
07/31/2023,2970.80,368646,3000.00,3017.61,2965.44
07/28/2023,3012.25,189123,2988.01,3016.23,2981.254
07/27/2023,2955.90,223478,2974.42,2992.365,2952.185
07/26/2023,2958.16,166875,2942.43,2966.21,2923.285
07/25/2023,2942.43,245741,2885.51,2960.62,2885.51
07/24/2023,2893.76,255161,2906.38,2919.68,2871.01
07/21/2023,2923.24,698763,2939.11,2973.00,2923.13
07/20/2023,2917.50,257313,2920.20,2972.87,2916.14
07/19/2023,2927.88,299860,2980.46,2998.00,2926.77
07/18/2023,2981.61,308005,2936.62,2984.57,2920.00
07/17/2023,2949.66,251586,2857.23,2954.99,2857.23
07/14/2023,2866.92,238645,2844.79,2867.76,2828.055
07/13/2023,2834.53,311135,2825.00,2853.0162,2823.95
07/12/2023,2788.47,306953,2804.20,2821.46,2781.11
07/11/2023,2783.40,278336,2739.92,2789.18,2733.615
07/10/2023,2728.83,401083,2637.00,2733.48,2637.00
07/07/2023,2636.91,268972,2628.00,2661.84,2628.00
07/06/2023,2632.69,309231,2651.18,2660.00,2624.495
07/05/2023,2674.00,276855,2715.39,2723.13,2667.68
07/03/2023,2720.79,179195,2693.70,2743.07,2683.32
06/30/2023,2700.33,306627,2685.62,2720.00,2676.91
06/29/2023,2655.91,223986,2671.42,2675.91,2633.00
06/28/2023,2666.47,242194,2697.99,2722.68,2663.05
06/27/2023,2700.36,388216,2647.54,2722.885,2647.54
06/26/2023,2615.76,226045,2613.98,2651.57,2605.00
06/23/2023,2623.93,324642,2638.05,2658.10,2619.24
06/22/2023,2677.90,225172,2642.27,2682.18,2641.00
06/21/2023,2643.80,244905,2636.65,2665.195,2620.00
06/20/2023,2636.65,292536,2620.00,2669.97,2613.97
06/16/2023,2640.99,828864,2702.21,2702.21,2632.16
06/15/2023,2671.70,398516,2595.54,2678.36,2587.175
06/14/2023,2609.79,234347,2595.37,2623.495,2579.365
06/13/2023,2614.05,267132,2629.92,2629.92,2584.82
06/12/2023,2605.34,317577,2626.23,2627.26,2580.10
06/09/2023,2606.13,318458,2647.46,2672.74,2604.00
06/08/2023,2647.46,237848,2617.00,2679.235,2617.00
06/07/2023,2644.18,314438,2710.32,2725.88,2636.57
06/06/2023,2708.10,314884,2688.65,2729.27,2684.51
06/05/2023,2670.76,313004,2617.38,2674.62,2617.38
06/02/2023,2625.65,327369,2577.31,2634.48,2568.48
06/01/2023,2550.00,319193,2503.12,2568.20,2500.35
05/31/2023,2508.77,823186,2516.77,2523.04,2456.93
05/30/2023,2528.77,485715,2595.22,2606.24,2520.13
05/26/2023,2591.13,465429,2614.98,2664.2999,2588.37
05/25/2023,2597.37,380278,2637.46,2637.64,2571.1301
05/24/2023,2625.83,270056,2622.25,2643.16,2595.375
05/23/2023,2637.49,289809,2676.25,2680.08,2623.11
05/22/2023,2695.62,282773,2764.33,2786.185,2693.02
05/19/2023,2765.26,330068,2780.97,2780.97,2753.52
05/18/2023,2780.98,337623,2698.71,2786.85,2694.3399
05/17/2023,2696.70,297679,2661.89,2699.74,2640.63
05/16/2023,2646.32,225227,2660.00,2692.29,2646.31
05/15/2023,2646.07,198706,2626.99,2653.085,2620.95
05/12/2023,2630.82,220424,2679.73,2679.73,2625.00
05/11/2023,2656.58,212352,2636.87,2668.395,2635.39
05/10/2023,2645.92,411907,2634.91,2663.98,2598.63
05/09/2023,2634.91,339642,2625.44,2664.59,2608.58
05/08/2023,2639.47,344880,2573.12,2648.15,2573.12
05/05/2023,2569.30,788233,2630.32,2650.15,2524.345
05/04/2023,2603.57,487754,2610.92,2645.9999,2600.59
05/03/2023,2646.21,399873,2721.63,2721.63,2635.78
05/02/2023,2716.05,291655,2686.85,2731.75,2686.85
05/01/2023,2691.09,252445,2680.32,2719.98,2678.72
04/28/2023,2686.31,295334,2631.19,2693.92,2620.70
04/27/2023,2639.44,377021,2622.00,2640.845,2577.31
04/26/2023,2597.37,357499,2643.44,2660.05,2585.81
04/25/2023,2645.02,283601,2675.51,2675.51,2641.20
04/24/2023,2679.69,243646,2697.75,2706.9999,2666.86
04/21/2023,2687.33,210098,2662.62,2689.72,2633.00
04/20/2023,2660.77,247756,2664.25,2699.695,2656.81
04/19/2023,2676.28,198496,2683.85,2694.86,2672.56
04/18/2023,2696.68,245029,2696.13,2721.8499,2687.805
04/17/2023,2676.05,175763,2631.97,2676.18,2631.97
04/14/2023,2649.86,185473,2626.45,2657.98,2615.62
04/13/2023,2629.63,334578,2569.00,2631.10,2560.50
04/12/2023,2547.25,276208,2587.86,2587.92,2534.52
04/11/2023,2566.47,236784,2581.81,2588.68,2561.06
04/10/2023,2572.57,205800,2565.06,2585.08,2552.19
04/06/2023,2583.85,272676,2605.75,2605.75,2552.00
04/05/2023,2615.60,260866,2633.02,2635.145,2590.00
04/04/2023,2638.33,260687,2672.14,2674.95,2625.00
04/03/2023,2665.19,223115,2644.79,2677.18,2630.00
03/31/2023,2652.41,365790,2625.70,2660.86,2621.99
03/30/2023,2609.76,265529,2588.40,2624.49,2580.495
03/29/2023,2571.77,236766,2581.43,2584.51,2555.14
03/28/2023,2545.12,235917,2520.00,2554.18,2508.31
03/27/2023,2508.31,246464,2525.00,2542.80,2504.48
03/24/2023,2499.33,329595,2510.09,2513.8799,2466.02
03/23/2023,2538.76,352620,2573.01,2615.63,2523.85
03/22/2023,2558.24,273079,2577.37,2611.99,2557.00
03/21/2023,2571.32,282569,2517.81,2581.70,2517.81
03/20/2023,2493.73,322858,2450.53,2503.89,2438.13
03/17/2023,2440.85,798893,2439.91,2445.61,2392.81
03/16/2023,2439.91,337619,2403.98,2452.435,2401.01
03/15/2023,2415.73,425562,2418.64,2434.52,2383.18
03/14/2023,2475.75,379016,2499.02,2513.36,2460.00
03/13/2023,2438.89,418214,2459.85,2467.66,2432.94
03/10/2023,2480.49,383701,2508.89,2524.59,2461.47
03/09/2023,2505.39,326646,2571.41,2587.3736,2503.55
03/08/2023,2582.87,211443,2577.40,2600.04,2563.69
03/07/2023,2578.90,297205,2599.77,2630.00,2571.425
03/06/2023,2613.43,447983,2574.66,2626.46,2574.66
03/03/2023,2620.40,419107,2600.00,2628.25,2589.30
03/02/2023,2577.83,328683,2539.66,2583.6025,2527.82
03/01/2023,2552.32,329116,2530.00,2554.25,2524.905
02/28/2023,2524.00,340179,2511.84,2548.89,2501.15
02/27/2023,2521.08,363018,2480.39,2528.76,2475.12
02/24/2023,2452.48,563702,2430.00,2489.21,2405.04
02/23/2023,2426.49,419555,2429.74,2454.04,2382.545
02/22/2023,2426.71,165968,2423.27,2449.67,2418.60
02/21/2023,2425.49,225271,2415.06,2449.71,2415.06
02/17/2023,2462.01,287025,2465.64,2474.67,2442.51
02/16/2023,2493.18,341339,2474.80,2537.00,2469.50
02/15/2023,2516.58,299326,2500.00,2519.42,2482.02
02/14/2023,2471.05,263773,2418.13,2481.13,2409.96
02/13/2023,2423.03,269069,2376.94,2432.84,2366.5928
02/10/2023,2348.37,567590,2383.71,2404.64,2331.23
02/09/2023,2436.12,349027,2461.82,2490.70,2435.58
02/08/2023,2425.08,350643,2462.80,2485.97,2420.15
02/07/2023,2487.19,428165,2464.82,2489.98,2412.88
02/06/2023,2469.95,246155,2429.81,2474.87,2425.91
02/03/2023,2455.07,287320,2422.685,2472.2199,2409.88
02/02/2023,2454.69,346051,2455.85,2484.79,2438.96
02/01/2023,2445.74,411362,2422.34,2462.24,2390.15
01/31/2023,2434.10,338098,2419.84,2435.99,2403.44
01/30/2023,2436.98,317265,2433.95,2456.30,2413.87
01/27/2023,2464.51,299109,2421.78,2474.595,2421.78
01/26/2023,2431.15,238026,2400.00,2433.86,2397.51
01/25/2023,2390.75,304419,2298.25,2392.99,2289.69
01/24/2023,2402.34,237056,2402.62,2430.86,2393.87
01/23/2023,2401.58,341021,2340.00,2403.78,2329.80
01/20/2023,2344.29,303671,2327.12,2350.49,2320.28
01/19/2023,2315.40,284255,2270.00,2322.34,2268.365
01/18/2023,2296.45,307082,2360.00,2374.72,2293.44
01/17/2023,2334.02,344096,2297.91,2336.33,2297.91
01/13/2023,2301.34,290658,2223.35,2302.0127,2222.16
01/12/2023,2256.77,292096,2225.53,2267.6592,2214.65
01/11/2023,2224.81,289997,2223.35,2246.27,2215.50
01/10/2023,2220.95,216697,2200.56,2220.96,2179.325
01/09/2023,2208.41,271645,2195.00,2222.52,2184.915
01/06/2023,2179.25,350405,2165.12,2191.20,2151.16
